z,charge,jt_GeV,A_UT,A_UT_coarse,FUU_reduced,FUT_reduced
3.699999999999999956e-01,1.000000000000000000e+00,3.712523433485573343e-01,1.183171929405745816e-02,1.183271255175056234e-02,3.818116217766120572e-05,4.517487932069709333e-07
3.699999999999999956e-01,1.000000000000000000e+00,3.872983346207417577e-01,1.175059362167502237e-02,1.175146367608541180e-02,3.697236462219122283e-05,4.344472319077634526e-07
3.699999999999999956e-01,1.000000000000000000e+00,4.040378537332751097e-01,1.164265271587894106e-02,1.164339364984308053e-02,3.571539963479835694e-05,4.158219945567868451e-07
3.699999999999999956e-01,1.000000000000000000e+00,4.215008758280593404e-01,1.151002090889289946e-02,1.151062855255764218e-02,3.441301629592086815e-05,3.960945371041212493e-07
3.699999999999999956e-01,1.000000000000000000e+00,4.397186716101729176e-01,1.135548116573563936e-02,1.135595335456739130e-02,3.306870664170726882e-05,3.755110754451439651e-07
3.699999999999999956e-01,1.000000000000000000e+00,4.587238633437344948e-01,1.118242806097006874e-02,1.118276484782358693e-02,3.168672878572871337e-05,3.543345651338808231e-07
3.699999999999999956e-01,1.000000000000000000e+00,4.785504832679771670e-01,1.099478143102011231e-02,1.099498523317606231e-02,3.027211085573287187e-05,3.328352423143941255e-07
3.699999999999999956e-01,1.000000000000000000e+00,4.992340345381389710e-01,1.079685990688736275e-02,1.079693556999293015e-02,2.883063188061519427e-05,3.112802934420428009e-07
3.699999999999999956e-01,1.000000000000000000e+00,5.208115548002949513e-01,1.059321727988677721e-02,1.059317204380852244e-02,2.736877621771716674e-05,2.899233931588757640e-07
3.699999999999999956e-01,1.000000000000000000e+00,5.433216825139731698e-01,1.038844911617939001e-02,1.038829247312208007e-02,2.589365895801722561e-05,2.689949585170646063e-07
3.699999999999999956e-01,1.000000000000000000e+00,5.668047261413169391e-01,1.018698175949396545e-02,1.018672520228941329e-02,2.441292103039996379e-05,2.486939812326510727e-07
3.699999999999999956e-01,1.000000000000000000e+00,5.913027363266896153e-01,9.992860146365028715e-03,9.992516814125362509e-03,2.293459445173048636e-05,2.291821948697420687e-07
3.699999999999999956e-01,1.000000000000000000e+00,6.168595811959725062e-01,9.809553804898540549e-03,9.809138043323353817e-03,2.146694028772727219e-05,2.105811057790048280e-07
3.699999999999999956e-01,1.000000000000000000e+00,6.435210249103920921e-01,9.639801049703916255e-03,9.639327912837652307e-03,2.001826428120173759e-05,1.929720850311789185e-07
3.699999999999999956e-01,1.000000000000000000e+00,6.713348096155424827e-01,9.485508933704438553e-03,9.484993661164457107e-03,1.859671757041668025e-05,1.763993306517657234e-07
3.699999999999999956e-01,1.000000000000000000e+00,7.003507409323472821e-01,9.347720708281900479e-03,9.347178215264598938e-03,1.721009218543818677e-05,1.608751351132610399e-07
3.699999999999999956e-01,1.000000000000000000e+00,7.306207771430480724e-01,9.226653996003168420e-03,9.226098411615767797e-03,1.586562274085933196e-05,1.463866114610285098e-07
3.699999999999999956e-01,1.000000000000000000e+00,7.621991222319222103e-01,9.121803261789960746e-03,9.121247544436472329e-03,1.456980658729724006e-05,1.329029092516568203e-07
3.699999999999999956e-01,1.000000000000000000e+00,7.951423229473382204e-01,9.032091865574933681e-03,9.031547513634533356e-03,1.332825433156706100e-05,1.203820175304607171e-07
3.699999999999999956e-01,1.000000000000000000e+00,8.295093700589535324e-01,8.956054086197972122e-03,8.955530950551397751e-03,1.214558089297316119e-05,1.087764793857602956e-07
3.699999999999999956e-01,1.000000000000000000e+00,8.653618039913759663e-01,8.892026438675121325e-03,8.891532633247271195e-03,1.102534412981658763e-05,9.803765149782063772e-08
3.699999999999999956e-01,1.000000000000000000e+00,9.027638250234443218e-01,8.838328512012643551e-03,8.837870410519857098e-03,9.970033794266683902e-06,8.811843394959683599e-08
3.699999999999999956e-01,1.000000000000000000e+00,9.417824082504592242e-01,8.793414064951111594e-03,8.792996365859846730e-03,8.981108665888811853e-06,7.897460726148098448e-08
3.699999999999999956e-01,1.000000000000000000e+00,9.824874235152266655e-01,8.755974355064727321e-03,8.755600191973968507e-03,8.059074896894132260e-06,7.056505312275093335e-08
3.699999999999999956e-01,1.000000000000000000e+00,1.024951760522670341e+00,8.724984201359793287e-03,8.724655275439099911e-03,7.203594688140326411e-06,6.285124984702367100e-08
3.699999999999999956e-01,1.000000000000000000e+00,1.069251459362054568e+00,8.699702023144770952e-03,8.699418743285117911e-03,6.413612128646143671e-06,5.579651441124870077e-08
3.699999999999999956e-01,1.000000000000000000e+00,1.115465846670542716e+00,8.679656421102886071e-03,8.679418055458446371e-03,5.687482816240265656e-06,4.936539674589214389e-08
3.699999999999999956e-01,1.000000000000000000e+00,1.163677677681911549e+00,8.664644267755866949e-03,8.664449121670685094e-03,5.023095746912583822e-06,4.352333776987499249e-08
3.699999999999999956e-01,1.000000000000000000e+00,1.213973284414793241e+00,8.654719831908616601e-03,8.654565452284726512e-03,4.417979457879174679e-06,3.823637443107177508e-08
3.699999999999999956e-01,1.000000000000000000e+00,1.266442730265795458e+00,8.650130862184001942e-03,8.650014239702073435e-03,3.869388703762796323e-06,3.347071864420471263e-08
3.699999999999999956e-01,1.000000000000000000e+00,1.321179971284331733e+00,8.651231828851366559e-03,8.651149579103799975e-03,3.374372057877618887e-06,2.919247494949754333e-08
3.699999999999999956e-01,1.000000000000000000e+00,1.378283024417950919e+00,8.658497521303598621e-03,8.658446082884213579e-03,2.929823915815155206e-06,2.536787311294152208e-08
3.699999999999999956e-01,1.000000000000000000e+00,1.437854143029440479e+00,8.672650757372498548e-03,8.672626642562930935e-03,2.532525959447041688e-06,2.196371318026389930e-08
3.699999999999999956e-01,1.000000000000000000e+00,1.500000000000000000e+00,8.694693156079664684e-03,8.694693168748136858e-03,2.179183206194848593e-06,1.894732930874608992e-08
3.699999999999999956e-01,-1.000000000000000000e+00,1.000000000000000056e-01,-8.579196550177331515e-03,-8.580077558185413011e-03,4.632690105732430451e-05,-3.974475897314032532e-07
3.699999999999999956e-01,-1.000000000000000000e+00,1.043221252497575080e-01,-8.904171640557465364e-03,-8.905082409095644441e-03,4.620472784644193728e-05,-4.114148273499641455e-07
3.699999999999999956e-01,-1.000000000000000000e+00,1.088310581662609300e-01,-9.237357449128411405e-03,-9.238298218025773473e-03,4.607224353696001646e-05,-4.255857820341959245e-07
3.699999999999999956e-01,-1.000000000000000000e+00,1.135348728108431654e-01,-9.578402171411728311e-03,-9.579373067085570140e-03,4.592862327273382350e-05,-4.399228248855048775e-07
3.699999999999999956e-01,-1.000000000000000000e+00,1.184419922158806843e-01,-9.926861543295688317e-03,-9.927862561026767549e-03,4.577298447152584020e-05,-4.543820792722605767e-07
3.699999999999999956e-01,-1.000000000000000000e+00,1.235612034677590898e-01,-1.028218833219195043e-02,-1.028321931673276818e-02,4.560438432133479924e-05,-4.689128683656261747e-07
3.699999999999999956e-01,-1.000000000000000000e+00,1.289016734417433585e-01,-1.064372129504934615e-02,-1.064478191953869592e-02,4.542181748041605337e-05,-4.834571659761489874e-07
3.699999999999999956e-01,-1.000000000000000000e+00,1.344729652169289191e-01,-1.101067371843780437e-02,-1.101176346162953922e-02,4.522421406275413478e-05,-4.979490652177723082e-07
3.699999999999999956e-01,-1.000000000000000000e+00,1.402850552006674190e-01,-1.138212170239351340e-02,-1.138323982425353161e-02,4.501043800588160960e-05,-5.123142832609829064e-07
3.699999999999999956e-01,-1.000000000000000000e+00,1.463483509931317317e-01,-1.175699240560416914e-02,-1.175813792138775439e-02,4.477928593488877560e-05,-5.264697246648648867e-07
3.699999999999999956e-01,-1.000000000000000000e+00,1.526737100240096179e-01,-1.213405253568081849e-02,-1.213522418867491251e-02,4.452948665525615957e-05,-5.403231304617761929e-07
3.699999999999999956e-01,-1.000000000000000000e+00,1.592724589946988845e-01,-1.251189744533106121e-02,-1.251309367853596644e-02,4.425970142771695932e-05,-5.537728452245673456e-07
3.699999999999999956e-01,-1.000000000000000000e+00,1.661564141608184442e-01,-1.288894128343629798e-02,-1.289016021056845103e-02,4.396852520055634058e-05,-5.667077396292598510e-07
3.699999999999999956e-01,-1.000000000000000000e+00,1.733379024913548339e-01,-1.326340874892818246e-02,-1.326464812525400376e-02,4.365448899830012358e-05,-5.790073313100429645e-07
3.699999999999999956e-01,-1.000000000000000000e+00,1.808297837423337162e-01,-1.363332910365930122e-02,-1.363458629731923236e-02,4.331606369016514473e-05,-5.905421517630883956e-07
3.699999999999999956e-01,-1.000000000000000000e+00,1.886454734845430248e-01,-1.399653321563597459e-02,-1.399780518028837135e-02,4.295166538625498100e-05,-6.011744112455998392e-07
3.699999999999999956e-01,-1.000000000000000000e+00,1.967989671265430451e-01,-1.435065452186950856e-02,-1.435193777167612095e-02,4.255966273331681016e-05,-6.107590164531140564e-07
3.699999999999999956e-01,-1.000000000000000000e+00,2.053048649759813549e-01,-1.469313491447118980e-02,-1.469442550265524262e-02,4.213838640362409254e-05,-6.191449965065671956e-07
3.699999999999999956e-01,-1.000000000000000000e+00,2.141783983840887806e-01,-1.502123665565733256e-02,-1.502253015808824310e-02,4.168614108849293305e-05,-6.261773905513733124e-07
3.699999999999999956e-01,-1.000000000000000000e+00,2.234354570201737278e-01,-1.533206150518153822e-02,-1.533335301066889728e-02,4.120122031988713153e-05,-6.316996440330448771e-07
3.699999999999999956e-01,-1.000000000000000000e+00,2.330926173249537325e-01,-1.562257828202795289e-02,-1.562386239122858823e-02,4.068192444678100591e-05,-6.355565493333829928e-07
3.699999999999999956e-01,-1.000000000000000000e+00,2.431671721936762010e-01,-1.588966006188479232e-02,-1.589093089692659652e-02,4.012658208410376523e-05,-6.375977487617254288e-07
3.699999999999999956e-01,-1.000000000000000000e+00,2.536771619421803736e-01,-1.613013211016105231e-02,-1.613138333724153245e-02,3.953357532723918047e-05,-6.376817928153714566e-07
3.699999999999999956e-01,-1.000000000000000000e+00,2.646414066113516039e-01,-1.634083144106655144e-02,-1.634205630836816150e-02,3.890136897965099750e-05,-6.356807133232120273e-07
3.699999999999999956e-01,-1.000000000000000000e+00,2.760795396678142333e-01,-1.651867854848023537e-02,-1.651986994172297343e-02,3.822854397017156063e-05,-6.314850292197063893e-07
3.699999999999999956e-01,-1.000000000000000000e+00,2.880120431612111509e-01,-1.666076134603420092e-02,-1.666191186382241091e-02,3.751383503438881492e-05,-6.250090526824487928e-07
3.699999999999999956e-01,-1.000000000000000000e+00,3.004602844010243468e-01,-1.676443065760330198e-02,-1.676553270837384188e-02,3.675617259587833624e-05,-6.161963067225011765e-07
3.699999999999999956e-01,-1.000000000000000000e+00,3.134465542186142262e-01,-1.682740569914320874e-02,-1.682845162094404740e-02,3.595472860259269610e-05,-6.050248049984156385e-07
3.699999999999999956e-01,-1.000000000000000000e+00,3.269941068829917974e-01,-1.684788688734050605e-02,-1.684886909082127307e-02,3.510896584736798915e-05,-5.915118853279568530e-07
3.699999999999999956e-01,-1.000000000000000000e+00,3.411272017418006119e-01,-1.682467202145272039e-02,-1.682558315530160997e-02,3.421869002689223644e-05,-5.757182367062170316e-07
3.699999999999999956e-01,-1.000000000000000000e+00,3.558711466620742558e-01,-1.675727046558880481e-02,-1.675810360218989506e-02,3.328410347117970560e-05,-5.577507240712015439e-07
3.699999999999999956e-01,-1.000000000000000000e+00,3.712523433485573343e-01,-1.664600850421170744e-02,-1.664675734153941641e-02,3.230585911039654128e-05,-5.377636054875260853e-07
3.699999999999999956e-01,-1.000000000000000000e+00,3.872983346207417577e-01,-1.649211769727203930e-02,-1.649277677103889658e-02,3.128511284831218641e-05,-5.159577632668022568e-07
3.699999999999999956e-01,-1.000000000000000000e+00,4.040378537332751097e-01,-1.629779701879863554e-02,-1.629836191673650694e-02,3.022357209949903231e-05,-4.925776432606608972e-07
3.699999999999999956e-01,-1.000000000000000000e+00,4.215008758280593404e-01,-1.606623906800871276e-02,-1.606670663605545141e-02,2.912353784722217896e-05,-4.679057215596713040e-07
3.699999999999999956e-01,-1.000000000000000000e+00,4.397186716101729176e-01,-1.580161097217137184e-02,-1.580197950048924452e-02,2.798793722709832336e-05,-4.422544959761604530e-07
3.699999999999999956e-01,-1.000000000000000000e+00,4.587238633437344948e-01,-1.550898203534349824e-02,-1.550925141079723991e-02,2.682034338447532136e-05,-4.159562237315715940e-07
3.699999999999999956e-01,-1.000000000000000000e+00,4.785504832679771670e-01,-1.519419296064740237e-02,-1.519436477195068927e-02,2.562497924655681550e-05,-3.893508792847693415e-07
3.699999999999999956e-01,-1.000000000000000000e+00,4.992340345381389710e-01,-1.486366570741844660e-02,-1.486374328994831059e-02,2.440670195517539938e-05,-3.627730588823233448e-07
3.699999999999999956e-01,-1.000000000000000000e+00,5.208115548002949513e-01,-1.452415866653009903e-02,-1.452414707608946746e-02,2.317096508525507892e-05,-3.365387733548738936e-07
3.699999999999999956e-01,-1.000000000000000000e+00,5.433216825139731698e-01,-1.418247849882187106e-02,-1.418238440755478433e-02,2.192375648253579276e-05,-3.109332049269704851e-07
3.699999999999999956e-01,-1.000000000000000000e+00,5.668047261413169391e-01,-1.384516699052563103e-02,-1.384499850370001124e-02,2.067151062884313258e-05,-2.862005166027586782e-07
3.699999999999999956e-01,-1.000000000000000000e+00,5.913027363266896153e-01,-1.351818758078537908e-02,-1.351795397990778434e-02,1.942099588910609583e-05,-2.625366654345979337e-07
3.699999999999999956e-01,-1.000000000000000000e+00,6.168595811959725062e-01,-1.320664046105611382e-02,-1.320635188608166623e-02,1.817917877038281507e-05,-2.400858778977100290e-07
3.699999999999999956e-01,-1.000000000000000000e+00,6.435210249103920921e-01,-1.291453589547643388e-02,-1.291420298571234297e-02,1.695306932936702400e-05,-2.189410223926110226e-07
3.699999999999999956e-01,-1.000000000000000000e+00,6.713348096155424827e-01,-1.264465150715391242e-02,-1.264428502560105416e-02,1.574955393467901456e-05,-1.991476208971408246e-07
3.699999999999999956e-01,-1.000000000000000000e+00,7.003507409323472821e-01,-1.239849035984450128e-02,-1.239810082799565685e-02,1.457522349252986220e-05,-1.807107679647106104e-07
3.699999999999999956e-01,-1.000000000000000000e+00,7.306207771430480724e-01,-1.217634371340575727e-02,-1.217594108214164680e-02,1.343620669927144785e-05,-1.636038709746942246e-07
3.699999999999999956e-01,-1.000000000000000000e+00,7.621991222319222103e-01,-1.197744789126015293e-02,-1.197704126847798020e-02,1.233801859664642037e-05,-1.477779748227312277e-07
3.699999999999999956e-01,-1.000000000000000000e+00,7.951423229473382204e-01,-1.180021238390572755e-02,-1.179980983190719729e-02,1.128543441495378884e-05,-1.331705229410935820e-07
3.699999999999999956e-01,-1.000000000000000000e+00,8.295093700589535324e-01,-1.164248927802483992e-02,-1.164209768528660059e-02,1.028239723332335698e-05,-1.197126995413594573e-07
3.699999999999999956e-01,-1.000000000000000000e+00,8.653618039913759663e-01,-1.150185295348188884e-02,-1.150147797803377503e-02,9.331965363810555054e-06,-1.073348933815351222e-07
3.699999999999999956e-01,-1.000000000000000000e+00,9.027638250234443218e-01,-1.137586089739154975e-02,-1.137550697344752275e-02,8.436301785127961302e-06,-9.597019559603169819e-08
3.699999999999999956e-01,-1.000000000000000000e+00,9.417824082504592242e-01,-1.126226779333151275e-02,-1.126193818863889182e-02,7.596703840832725711e-06,-8.555611300208821570e-08
3.699999999999999956e-01,-1.000000000000000000e+00,9.824874235152266655e-01,-1.115916728966098032e-02,-1.115886419796697712e-02,6.813667381863989516e-06,-7.603485417032660491e-08
3.699999999999999956e-01,-1.000000000000000000e+00,1.024951760522670341e+00,-1.106504872177340761e-02,-1.106477337480865977e-02,6.086976256331297210e-06,-6.735268884458369934e-08
3.699999999999999956e-01,-1.000000000000000000e+00,1.069251459362054568e+00,-1.097878691392625318e-02,-1.097853970405633997e-02,5.415806138577881367e-06,-5.945898156258031845e-08
3.699999999999999956e-01,-1.000000000000000000e+00,1.115465846670542716e+00,-1.089961469412327119e-02,-1.089939531171107458e-02,4.798831517059240202e-06,-5.230541451796076351e-08
3.699999999999999956e-01,-1.000000000000000000e+00,1.163677677681911549e+00,-1.082711580888207417e-02,-1.082692340628434863e-02,4.234326238423331765e-06,-4.584554055599742075e-08
3.699999999999999956e-01,-1.000000000000000000e+00,1.213973284414793241e+00,-1.076120701072268843e-02,-1.076104039402296132e-02,3.720250949397110677e-06,-4.003439059829992724e-08
3.699999999999999956e-01,-1.000000000000000000e+00,1.266442730265795458e+00,-1.070204161972376430e-02,-1.070189944853985366e-02,3.254324391407276715e-06,-3.482791508092288274e-08
3.699999999999999956e-01,-1.000000000000000000e+00,1.321179971284331733e+00,-1.064987768352403281e-02,-1.064975866444241304e-02,2.834078963169030640e-06,-3.018259430319878789e-08
3.699999999999999956e-01,-1.000000000000000000e+00,1.378283024417950919e+00,-1.060509435311279315e-02,-1.060499744921378044e-02,2.456903562841873816e-06,-2.605569410043705770e-08
3.699999999999999956e-01,-1.000000000000000000e+00,1.437854143029440479e+00,-1.056837669212790098e-02,-1.056830136525669338e-02,2.120078051666783000e-06,-2.240578346672716053e-08
3.699999999999999956e-01,-1.000000000000000000e+00,1.500000000000000000e+00,-1.054074920898646558e-02,-1.054069562161127904e-02,1.820803734600036437e-06,-1.919263552520493755e-08
